id,name,team,position,overall,pace,shooting,passing,dribbling,defending,physical,nation,league,age,weak_foot,skill_moves,image_url
261875,Patrick Yazbek,Nashville SC,CDM,66,68,54,62,62,62,73,Australia,MLS,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261875_en.webp
262149,Abdoullah Ba,Sunderland,RM,66,73,58,62,68,56,64,France,Premier League,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262149_en.webp
263303,Michał Król,Motor Lublin,RW,66,75,55,66,68,51,66,Poland,PKO BP Ekstraklasa,26,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263303_en.webp
264775,Vicente Rodríguez,Caracas FC,CM,66,66,60,65,63,63,64,Venezuela,Sudamericana,31,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264775_en.webp
266050,Jesper Ceesay,Antalyaspor,CM,66,68,54,63,64,63,69,Gambia,Trendyol Süper Lig,24,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266050_en.webp
268618,Lynnt Audoor,Club Brugge,CDM,66,65,54,66,71,59,66,Belgium,1A Pro League,22,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268618_en.webp
268874,Bryant Ortega,Al Ittihad,CDM,66,73,61,64,66,60,57,Venezuela,ROSHN Saudi League,23,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268874_en.webp
269748,Clément Billemaz,FC Annecy,LM,66,83,65,60,68,46,59,France,Ligue 2 BKT,27,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269748_en.webp
270037,Randy Schneider,FC Winterthur,CM,66,75,56,64,71,53,62,Philippines,Brack Super League,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/270037_en.webp
275087,Richie Sagrado,Venezia,RM,66,79,53,57,69,60,63,Belgium,Serie BKT,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/275087_en.webp
276319,Paul Stock,FC Hansa Rostock,CAM,66,63,63,65,65,54,71,Germany,3. Liga,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/276319_en.webp
277807,Kolbeinn Þórðarson,IFK Göteborg,CM,66,66,59,61,62,61,72,Iceland,Allsvenskan,26,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277807_en.webp
194431,Mikkel Kirkeskov,Preußen Münster,LB,66,65,51,67,65,60,72,Denmark,Bundesliga 2,34,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/194431_en.webp
212592,Andrew Farrell,New England,CB,66,68,46,60,65,64,77,United States,MLS,33,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212592_en.webp
224424,Richard Neudecker,Saarbrücken,CM,66,70,58,67,70,49,66,Germany,3. Liga,29,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/224424_en.webp
225087,Fawaz Al Sagour,Al Ittihad,RB,66,91,46,59,64,55,65,Saudi Arabia,ROSHN Saudi League,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225087_en.webp
225931,Mikkel Duelund,Vejle Boldklub,CAM,66,67,63,66,68,54,62,Denmark,3F Superliga,28,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225931_en.webp
232710,Andrigo,Suwon FC,RW,66,75,61,65,68,49,62,Brazil,K League 1,31,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/232710_en.webp
237036,Ryan Barnett,Wrexham,RB,66,82,50,63,66,58,61,England,EFL Championship,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237036_en.webp
243041,Julian Guttau,FC Erzgebirge Aue,CAM,66,82,65,62,70,38,63,Germany,3. Liga,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243041_en.webp
243828,Matty Longstaff,CF Montréal,CM,66,66,64,64,73,53,60,England,MLS,26,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243828_en.webp
246777,Oscar Pettersson,Go Ahead Eagles,RM,66,81,60,61,63,52,63,Sweden,Eredivisie,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246777_en.webp
251662,Aljaž Casar,Dynamo Dresden,CM,66,57,54,62,64,65,78,Slovenia,Bundesliga 2,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251662_en.webp
255307,Braian Martínez,Tigre,LM,66,75,63,60,72,41,69,Argentina,LPF,26,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255307_en.webp
255913,George Thomason,Wrexham,CM,66,62,59,63,66,63,67,England,EFL Championship,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255913_en.webp
256119,Emanuele Zuelli,Carrarese Calcio,CM,66,68,60,68,66,60,58,Italy,Serie BKT,24,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256119_en.webp
258822,Lukas Sulzbacher,WSG Tirol,RB,66,76,54,60,65,59,66,Austria,Ö. Bundesliga,25,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258822_en.webp
263065,Franz Roggow,Hannover 96,CDM,66,61,59,63,64,63,70,Germany,Bundesliga 2,23,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263065_en.webp
264116,Iturbe,Elche CF,GK,66,66,64,66,69,50,65,Spain,LALIGA EA SPORTS,22,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264116_en.webp
79242,Philip Brittijn,Fortuna Sittard,CM,66,63,59,63,65,64,65,Holland,Eredivisie,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79242_en.webp
210004,Benedikt Saller,Jahn Regensburg,LB,66,79,51,60,62,61,66,Germany,3. Liga,33,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210004_en.webp
233572,Daniel Udoh,Salford City,ST,66,81,64,53,65,39,77,Nigeria,EFL League Two,29,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233572_en.webp
251800,Ufuk Akyol,Konyaspor,CDM,66,67,55,62,65,64,66,Turkey,Trendyol Süper Lig,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251800_en.webp
264683,Riccardo Ciervo,Cesena,RM,66,78,61,60,66,54,60,Italy,Serie BKT,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264683_en.webp
264721,Henry Hore,Brisbane Roar,LM,66,70,62,62,68,51,66,Australia,A-League,26,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/264721_en.webp
269506,Dominik Piła,Cracovia,RB,66,75,55,59,61,59,70,Poland,PKO BP Ekstraklasa,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269506_en.webp
271000,Justin Omoregie,RB Salzburg,CDM,66,68,52,60,65,64,70,Austria,Ö. Bundesliga,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/271000_en.webp
70203,Kevin Vázquez,Vélez Sarsfield,CM,66,69,45,68,68,58,70,Argentina,LPF,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70203_en.webp
72654,Gustavo,AVS Futebol SAD,CM,66,74,41,63,62,67,71,Portugal,Liga Portugal,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72654_en.webp
74406,Tommaso Berti,Cesena,CM,66,68,62,68,72,50,58,Italy,Serie BKT,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74406_en.webp
75320,Ismaëlo Ganiou,RC Lens,RB,66,71,54,54,61,62,76,Burkina Faso,Ligue 1 McDonald's,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75320_en.webp
184472,Martin Olsson,Malmö FF,CB,66,53,61,65,64,65,70,Sweden,Allsvenskan,37,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/184472_en.webp
194150,Simon Moore,Sunderland,GK,66,67,65,68,67,47,64,England,Premier League,35,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/194150_en.webp
200223,Adam Maher,Damac,CM,66,53,67,69,69,63,57,Holland,ROSHN Saudi League,32,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/200223_en.webp
206243,Christophe Vincent,SC Bastia,CM,66,66,57,65,66,58,66,France,Ligue 2 BKT,33,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/206243_en.webp
209602,Tommaso Cancellotti,Avellino,RB,66,68,53,60,66,62,69,Italy,Serie BKT,33,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209602_en.webp
214088,Cameron Dawson,Rotherham Utd,GK,66,66,65,64,67,50,66,England,EFL League One,30,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214088_en.webp
214661,Gaspar Iñiguez,Newell's,CM,66,60,53,64,68,62,71,Argentina,LPF,32,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/214661_en.webp
229713,José Bizama,Palestino,RB,66,77,45,59,61,63,73,Chile,Sudamericana,31,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229713_en.webp
231580,Antony Evans,Huddersfield,CM,66,60,63,67,65,58,65,England,EFL League One,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/231580_en.webp
235915,Luke Molyneux,Doncaster,RM,66,82,61,61,64,49,61,England,EFL League One,28,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/235915_en.webp
255886,Francisco Gerometta,Unión,RB,66,81,49,54,64,60,70,Argentina,LPF,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/255886_en.webp
258823,Jasper Dahlhaus,Fortuna Sittard,LB,66,76,58,58,67,59,60,Holland,Eredivisie,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258823_en.webp
259249,Caden Clark,D.C. United,CAM,66,78,64,63,67,46,60,United States,MLS,22,3,4,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259249_en.webp
260267,Diego Hoyos,Nacional Potosí,CM,66,66,62,64,65,61,60,Bolivia,Sudamericana,33,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260267_en.webp
260340,Svensson,Casa Pia AC,ST,66,77,66,59,66,41,69,Spain,Liga Portugal,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260340_en.webp
272932,Melker Widell,Swansea City,CM,66,72,58,63,67,54,64,Sweden,EFL Championship,23,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/272932_en.webp
277864,Dave Kwakman,AZ,LM,66,68,55,63,68,61,63,Holland,Eredivisie,21,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/277864_en.webp
72611,Aimé Omgba,KAA Gent,CAM,66,81,62,63,68,45,58,Holland,1A Pro League,23,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/72611_en.webp
75093,Kieran Morgan,QPR,CM,66,68,60,64,67,57,61,England,EFL Championship,20,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75093_en.webp
177475,Tobias Sippel,M'gladbach,GK,66,64,62,74,64,47,66,Germany,Bundesliga,38,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/177475_en.webp
226259,Lorenzo Andrenacci,Mantova,GK,66,66,67,60,67,50,67,Italy,Serie BKT,31,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226259_en.webp
230047,Frank Ronstadt,Viktoria Köln,RB,66,73,51,59,66,61,67,Germany,3. Liga,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230047_en.webp
230801,Ali Hazazi,Al Qadsiah,CM,66,63,47,63,69,62,73,Saudi Arabia,ROSHN Saudi League,32,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230801_en.webp
236675,Kilian Jakob,1860 München,LM,66,80,47,61,65,58,66,Germany,3. Liga,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/236675_en.webp
243100,Li Shuai,Shanghai Port FC,LB,66,81,41,58,65,60,72,China PR,CSL,30,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/243100_en.webp
251001,Caolán Boyd-Munce,Wycombe,CDM,66,63,57,63,64,64,66,Northern Ireland,EFL League One,26,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/251001_en.webp
262260,Sergio Guerrero,Bruk-Bet,CM,66,68,58,67,66,57,61,Spain,PKO BP Ekstraklasa,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262260_en.webp
268937,Fabio Ponsi,Modena,RB,66,72,50,58,64,63,70,Italy,Serie BKT,25,4,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/268937_en.webp
269638,Alberto del Moral,Córdoba CF,CM,66,57,62,63,65,65,65,Spain,LALIGA HYPERMOTION,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/269638_en.webp
71944,Tomas Guiacobini,Sarmiento,CDM,66,69,54,61,63,62,67,Argentina,LPF,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/71944_en.webp
208602,Yoëll van Nieff,Mumbai City FC,CM,66,47,65,70,63,67,64,Holland,ISL,32,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208602_en.webp
209423,Mathieu Michel,Montpellier,GK,66,67,65,65,68,49,62,France,Ligue 2 BKT,34,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209423_en.webp
210603,Yasser Al Shahrani,Al Qadsiah,LB,66,73,54,61,67,63,58,Saudi Arabia,ROSHN Saudi League,33,5,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/210603_en.webp
223229,Cristian Manea,FC Rapid 1923,RB,66,78,48,58,60,61,71,Romania,SUPERLIGA,28,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223229_en.webp
223680,Marco Schuster,FC Hansa Rostock,CDM,66,58,56,62,65,62,73,Germany,3. Liga,30,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223680_en.webp
225543,Brad Collins,Burton Albion,GK,66,67,63,70,67,43,66,England,EFL League One,29,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/225543_en.webp
230134,Sergio Molina,FC Andorra,CM,66,59,60,63,64,66,64,Spain,LALIGA HYPERMOTION,30,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230134_en.webp
237407,Chris Durkin,St. Louis CITY SC,CM,66,56,59,66,64,63,68,United States,MLS,26,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237407_en.webp
244181,Leon Klassen,SV Darmstadt 98,LB,66,77,47,64,64,59,65,Russia,Bundesliga 2,25,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/244181_en.webp
247782,Kasper Jørgensen,LASK,RB,66,80,45,56,63,59,73,Denmark,Ö. Bundesliga,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247782_en.webp
252268,Ruben Roosken,Huddersfield,LB,66,80,44,59,65,59,69,Holland,EFL League One,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252268_en.webp
254368,Luis Arce,Mushuc Runa,CDM,66,68,58,61,63,64,62,Ecuador,Sudamericana,32,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254368_en.webp
262848,Sonny Carey,Charlton Ath,CM,66,63,65,64,66,55,63,England,EFL Championship,25,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262848_en.webp
266831,Ilias Sebaoui,STVV,LM,66,76,64,61,70,49,56,Morocco,1A Pro League,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/266831_en.webp
273952,Vinícius Nogueira,Vålerenga Fotball,LB,66,73,51,60,63,59,70,Brazil,Eliteserien,24,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273952_en.webp
274934,David Watson,Kilmarnock,CM,66,60,63,62,64,61,66,Scotland,Scottish Prem,21,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274934_en.webp
70448,Adam Aznou,Everton,LB,66,80,52,61,72,59,51,Morocco,Premier League,19,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/70448_en.webp
75211,Mateo Flores,Arouca,CDM,66,65,56,62,66,63,63,Spain,Liga Portugal,21,2,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/75211_en.webp
77727,Giorgio Costantini,River Plate,CDM,66,68,57,63,68,61,58,Brazil,LPF,19,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/77727_en.webp
201240,Tom Barkhuizen,Barrow,RM,66,77,60,62,65,49,62,England,EFL League Two,32,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/201240_en.webp
213498,Serge-Junior Martinsson Ngouali,Brommapojkarna,CDM,66,54,58,62,67,63,71,Gabon,Allsvenskan,34,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/213498_en.webp
220763,Ryan Thomas,PEC Zwolle,CM,66,57,58,68,69,57,66,New Zealand,Eredivisie,31,4,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/220763_en.webp
228834,Eirik Wichne,Sarpsborg 08,RB,66,79,45,61,60,60,70,Norway,Eliteserien,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/228834_en.webp
230787,Julian Faye Lund,FK Bodø/Glimt,GK,66,66,65,66,68,45,65,Norway,Eliteserien,26,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/230787_en.webp
234177,Niall Ennis,Blackpool,ST,66,82,64,53,67,40,69,England,EFL League One,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234177_en.webp
242863,Ali Al Hassan,Al Nassr,CDM,66,68,53,60,64,61,69,Saudi Arabia,ROSHN Saudi League,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/242863_en.webp
248245,Thore Pedersen,SK Brann,RB,66,68,52,60,64,62,69,Norway,Eliteserien,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/248245_en.webp
262224,Eskil Edh,AIK,LB,66,80,51,58,64,60,62,Norway,Allsvenskan,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262224_en.webp
263250,Thierno Baldé,ESTAC Troyes,RB,66,76,48,59,67,62,63,France,Ligue 2 BKT,23,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/263250_en.webp
176094,Przemysław Tytoń,FC Twente,GK,66,65,63,69,64,50,63,Poland,Eredivisie,39,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/176094_en.webp
209830,Quentin Beunardeau,Red Star FC,GK,66,65,63,63,68,51,64,France,Ligue 2 BKT,32,2,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209830_en.webp
226220,Memo Rodríguez,Sporting KC,CM,66,63,63,66,67,58,57,United States,MLS,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226220_en.webp
226514,Daniel Harvie,Wycombe,LB,66,76,47,58,61,61,71,Scotland,EFL League One,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226514_en.webp
237347,Abdel Hakim Abdallah,En Avant Guingamp,LB,66,82,40,57,66,60,69,Comoros,Ligue 2 BKT,28,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237347_en.webp
237415,Jordan Williams,Portsmouth,RB,66,74,46,58,64,63,69,England,EFL Championship,26,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237415_en.webp
237732,Odysseus Velanas,PEC Zwolle,LM,66,75,65,62,65,43,64,Holland,Eredivisie,27,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/237732_en.webp
240501,Alexandros Katranis,Real Salt Lake,LB,66,72,49,60,65,62,66,Greece,MLS,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/240501_en.webp
246609,Juan Requena,Dep. Táchira,CM,66,63,55,64,66,63,63,Argentina,Libertadores,27,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246609_en.webp
250993,Maxwell Gyamfi,Kaiserslautern,CB,66,86,38,52,56,65,77,Germany,Bundesliga 2,26,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/250993_en.webp
252927,Massimo Bertagnoli,Reggiana,CM,66,66,57,65,67,59,60,Italy,Serie BKT,27,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252927_en.webp
254276,Ennio van der Gouw,Zulte Waregem,GK,66,63,65,66,67,46,67,Holland,1A Pro League,25,3,1,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254276_en.webp
254327,Nathanael Ogbeta,Barnsley,LB,66,80,45,53,66,60,70,England,EFL League One,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/254327_en.webp
256556,Ben Chrisene,Norwich,LB,66,72,52,61,65,61,63,England,EFL Championship,22,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/256556_en.webp
258355,Elias Hagen,Vålerenga Fotball,CM,66,65,56,66,65,60,62,Norway,Eliteserien,26,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258355_en.webp
260683,Bastian Allgeier,Hannover 96,RM,66,76,39,61,64,58,76,Germany,Bundesliga 2,24,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/260683_en.webp
261000,Rubén Darío Ríos,Sportivo Luqueño,CM,66,65,58,65,66,60,60,Argentina,Sudamericana,30,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261000_en.webp
261300,Killian Phillips,St. Mirren,CM,66,48,58,63,63,62,80,Republic of Ireland,Scottish Prem,24,3,3,https://ratings-images-prod.pulse.ea.com/FC26/components/items/261300_en.webp
262498,Álex Petxa,FC Andorra,RB,66,75,49,61,61,60,68,Spain,LALIGA HYPERMOTION,29,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/262498_en.webp
273750,Gonçalo Nogueira,Vitória SC,CM,66,66,61,60,66,60,61,Portugal,Liga Portugal,22,3,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273750_en.webp
273863,Felipe Espinoza,Unión Española,LB,66,77,53,61,64,59,60,Chile,Sudamericana,26,2,2,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273863_en.webp
